Mod:Item:MetaData, Localized Name
mekanism:glowplasticblock:4, §1Blue Plastic Glow Block
mekanism:glowplasticblock:5, §5Purple Plastic Glow Block
mekanism:glowplasticblock:6, §3Cyan Plastic Glow Block
mekanism:glowplasticblock:7, §7Light Grey Plastic Glow Block
mekanism:glowplasticblock:8, §8Grey Plastic Glow Block
mekanism:glowplasticblock:9, §dPink Plastic Glow Block
mekanism:glowplasticblock:10, §aLime Plastic Glow Block
mekanism:glowplasticblock:11, §eYellow Plastic Glow Block
mekanism:glowplasticblock:12, §9Light Blue Plastic Glow Block
mekanism:glowplasticblock:13, §dMagenta Plastic Glow Block
mekanism:glowplasticblock:14, §6Orange Plastic Glow Block
mekanism:glowplasticblock:15, §fWhite Plastic Glow Block
mekanism:reinforcedplasticblock:0, §8Black Reinforced Plastic Block
mekanism:reinforcedplasticblock:1, §cRed Reinforced Plastic Block
mekanism:reinforcedplasticblock:2, §2Green Reinforced Plastic Block
mekanism:reinforcedplasticblock:3, §6Brown Reinforced Plastic Block
mekanism:reinforcedplasticblock:4, §1Blue Reinforced Plastic Block
mekanism:reinforcedplasticblock:5, §5Purple Reinforced Plastic Block
mekanism:reinforcedplasticblock:6, §3Cyan Reinforced Plastic Block
mekanism:reinforcedplasticblock:7, §7Light Grey Reinforced Plastic Block
mekanism:reinforcedplasticblock:8, §8Grey Reinforced Plastic Block
mekanism:reinforcedplasticblock:9, §dPink Reinforced Plastic Block
mekanism:reinforcedplasticblock:10, §aLime Reinforced Plastic Block
mekanism:reinforcedplasticblock:11, §eYellow Reinforced Plastic Block
mekanism:reinforcedplasticblock:12, §9Light Blue Reinforced Plastic Block
mekanism:reinforcedplasticblock:13, §dMagenta Reinforced Plastic Block
mekanism:reinforcedplasticblock:14, §6Orange Reinforced Plastic Block
mekanism:reinforcedplasticblock:15, §fWhite Reinforced Plastic Block
mekanism:roadplasticblock:0, §8Black Plastic Road
mekanism:roadplasticblock:1, §cRed Plastic Road
mekanism:roadplasticblock:2, §2Green Plastic Road
mekanism:roadplasticblock:3, §6Brown Plastic Road
mekanism:roadplasticblock:4, §1Blue Plastic Road
mekanism:roadplasticblock:5, §5Purple Plastic Road
mekanism:roadplasticblock:6, §3Cyan Plastic Road
mekanism:roadplasticblock:7, §7Light Grey Plastic Road
mekanism:roadplasticblock:8, §8Grey Plastic Road
mekanism:roadplasticblock:9, §dPink Plastic Road
mekanism:roadplasticblock:10, §aLime Plastic Road
mekanism:roadplasticblock:11, §eYellow Plastic Road
mekanism:roadplasticblock:12, §9Light Blue Plastic Road
mekanism:roadplasticblock:13, §dMagenta Plastic Road
mekanism:roadplasticblock:14, §6Orange Plastic Road
mekanism:roadplasticblock:15, §fWhite Plastic Road
mekanism:plasticfence:0, §8Black Plastic Barrier
mekanism:plasticfence:1, §cRed Plastic Barrier
mekanism:plasticfence:2, §2Green Plastic Barrier
mekanism:plasticfence:3, §6Brown Plastic Barrier
mekanism:plasticfence:4, §1Blue Plastic Barrier
mekanism:plasticfence:5, §5Purple Plastic Barrier
mekanism:plasticfence:6, §3Cyan Plastic Barrier
mekanism:plasticfence:7, §7Light Grey Plastic Barrier
mekanism:plasticfence:8, §8Grey Plastic Barrier
mekanism:plasticfence:9, §dPink Plastic Barrier
mekanism:plasticfence:10, §aLime Plastic Barrier
mekanism:plasticfence:11, §eYellow Plastic Barrier
mekanism:plasticfence:12, §9Light Blue Plastic Barrier
mekanism:plasticfence:13, §dMagenta Plastic Barrier
mekanism:plasticfence:14, §6Orange Plastic Barrier
mekanism:plasticfence:15, §fWhite Plastic Barrier
mekanism:saltblock, Salt Block
teslacorelib:base_addon, Base Addon
teslacorelib:energy_tier1, Energy Upgrade I
teslacorelib:energy_tier2, Energy Upgrade II
teslacorelib:machine_case, Machine Case
teslacorelib:speed_tier1, Speed Upgrade I
teslacorelib:speed_tier2, Speed Upgrade II
teslacorelib:wrench, Tesla Wrench
inspirations:materials:0, Blank Lock
inspirations:materials:1, Blank Key
inspirations:materials:8, Stone Rod
inspirations:edibles:0, Heartbeet
inspirations:books:0, White Book
inspirations:books:1, Orange Book
inspirations:books:2, Magenta Book
inspirations:books:3, Light Blue Book
inspirations:books:4, Yellow Book
inspirations:books:5, Lime Book
inspirations:books:6, Pink Book
inspirations:books:7, Gray Book
inspirations:books:8, Light Gray Book
inspirations:books:9, Cyan Book
inspirations:books:10, Purple Book
inspirations:books:11, Blue Book
inspirations:books:12, Brown Book
inspirations:books:13, Green Book
inspirations:books:14, Red Book
inspirations:books:15, Black Book
inspirations:books:16, Trapped Book
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:0, Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:1, Rainbow Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:2, Tomes Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:bookshelf:3, Ancient Bookshelf
inspirations:rope:0, Rope
inspirations:rope:1, Chain
inspirations:rope:2, Vine Rope
inspirations:mulch:0, Mulch
inspirations:mulch:1, Brown Mulch
inspirations:mulch:2, Yellow Mulch
inspirations:mulch:3, Amber Mulch
inspirations:mulch:4, Ruby Mulch
inspirations:mulch:5, Red Mulch
inspirations:mulch:6, Black Mulch
inspirations:mulch:7, Blue Mulch
inspirations:path:0, Cobble Path
inspirations:path:1, Round Path
inspirations:path:2, Path Tiles
inspirations:path:3, Bricks Path
inspirations:flower:0, Rose
inspirations:flower:1, Syringa
inspirations:flower:2, Paeonia
inspirations:flower:3, Cyan Flower
inspirations:glass_door, Glass Door
inspirations:glass_trapdoor:0, Glass Trapdoor
inspirations:torch_lever:0, Torch Lever
inspirations:bricks_button:0, Bricks Button
inspirations:bricks_button:1, Nether Brick Button
inspirations:redstone_barrel:0, Redstone Barrel
inspirations:redstone_torch_lever:0, Redstone Torch Lever
inspirations:carpeted_trapdoor_white:0, White Carpeted Trapdoor
inspirations:carpeted_trapdoor_orange:0, Orange Carpeted Trapdoor
inspirations:carpeted_trapdoor_magenta:0, Magenta Carpeted Trapdoor
inspirations:carpeted_trapdoor_light_blue:0, Light Blue Carpeted Trapdoor
inspirations:carpeted_trapdoor_yellow:0, Yellow Carpeted Trapdoor
inspirations:carpeted_trapdoor_lime:0, Lime Carpeted Trapdoor
inspirations:carpeted_trapdoor_pink:0, Pink Carpeted Trapdoor
inspirations:carpeted_trapdoor_gray:0, Gray Carpeted Trapdoor
inspirations:carpeted_trapdoor_silver:0, Light Gray Carpeted Trapdoor
inspirations:carpeted_trapdoor_cyan:0, Cyan Carpeted Trapdoor
inspirations:carpeted_trapdoor_purple:0, Purple Carpeted Trapdoor
inspirations:carpeted_trapdoor_blue:0, Blue Carpeted Trapdoor
inspirations:carpeted_trapdoor_brown:0, Brown Carpeted Trapdoor
inspirations:carpeted_trapdoor_green:0, Green Carpeted Trapdoor
inspirations:carpeted_trapdoor_red:0, Red Carpeted Trapdoor
inspirations:carpeted_trapdoor_black:0, Black Carpeted Trapdoor
inspirations:collector:0, Collector
inspirations:pipe:0, Pipe
inspirations:arrow, item.inspirations.arrow.name
inspirations:redstone_charger, Redstone Charger
inspirations:wooden_crook, Wooden Crook
inspirations:stone_crook, Stone Crook
inspirations:bone_crook, Bone Crook
inspirations:blaze_crook, Blaze Rod Crook
inspirations:wither_crook, Withered Bone Crook
inspirations:north_compass, North Compass
inspirations:barometer, Barometer
inspirations:photometer, Photometer
inspirations:waypoint_compass:0, Beacon Compass
inspirations:dyed_bottle:15, White Dyed Water Bottle
inspirations:dyed_bottle:14, Orange Dyed Water Bottle
inspirations:dyed_bottle:13, Magenta Dyed Water Bottle
inspirations:dyed_bottle:12, Light Blue Dyed Water Bottle
inspirations:dyed_bottle:11, Yellow Dyed Water Bottle
inspirations:dyed_bottle:10, Lime Dyed Water Bottle
inspirations:dyed_bottle:9, Pink Dyed Water Bottle
inspirations:dyed_bottle:8, Gray Dyed Water Bottle
inspirations:dyed_bottle:7, Light Gray Dyed Water Bottle
inspirations:dyed_bottle:6, Cyan Dyed Water Bottle
inspirations:dyed_bottle:5, Purple Dyed Water Bottle
inspirations:dyed_bottle:4, Blue Dyed Water Bottle
inspirations:dyed_bottle:3, Brown Dyed Water Bottle
inspirations:dyed_bottle:2, Green Dyed Water Bottle
inspirations:dyed_bottle:1, Red Dyed Water Bottle
inspirations:dyed_bottle:0, Black Dyed Water Bottle
inspirations:potato_soup, Potato Soup
inspirations:cactus_seeds, Cactus Seeds
inspirations:sugar_cane_seeds, Sugar Cane Seeds
inspirations:carrot_seeds, Carrot Seeds
inspirations:potato_seeds, Potato Seeds
integrateddynamics:part_audio_reader_item, parttype.parttypes.integrateddynamics.audio_reader.name.name
integrateddynamics:part_block_reader_item, parttype.parttypes.integrateddynamics.block_reader.name.name
integrateddynamics:part_entity_reader_item, parttype.parttypes.integrateddynamics.entity_reader.name.name
integrateddynamics:part_extradimensional_reader_item, parttype.parttypes.integrateddynamics.extradimensional_reader.name.name
integrateddynamics:part_fluid_reader_item, parttype.parttypes.integrateddynamics.fluid_reader.name.name
integrateddynamics:part_inventory_reader_item, parttype.parttypes.integrateddynamics.inventory_reader.name.name
integrateddynamics:part_machine_reader_item, parttype.parttypes.integrateddynamics.machine_reader.name.name
integrateddynamics:part_network_reader_item, parttype.parttypes.integrateddynamics.network_reader.name.name
integrateddynamics:part_redstone_reader_item, parttype.parttypes.integrateddynamics.redstone_reader.name.name
integrateddynamics:part_world_reader_item, parttype.parttypes.integrateddynamics.world_reader.name.name
integrateddynamics:part_audio_writer_item, parttype.parttypes.integrateddynamics.audio_writer.name.name
integrateddynamics:part_effect_writer_item, parttype.parttypes.integrateddynamics.effect_writer.name.name
integrateddynamics:part_entity_writer_item, parttype.parttypes.integrateddynamics.entity_writer.name.name
integrateddynamics:part_machine_writer_item, parttype.parttypes.integrateddynamics.machine_writer.name.name
integrateddynamics:part_inventory_writer_item, parttype.parttypes.integrateddynamics.inventory_writer.name.name
integrateddynamics:part_redstone_writer_item, parttype.parttypes.integrateddynamics.redstone_writer.name.name
integrateddynamics:part_static_light_panel_item, parttype.parttypes.integrateddynamics.static_light_panel.name.name
integrateddynamics:part_dynamic_light_panel_item, parttype.parttypes.integrateddynamics.dynamic_light_panel.name.name
integrateddynamics:part_display_panel_item, parttype.parttypes.integrateddynamics.display_panel.name.name
integrateddynamics:part_connector_mono_directional_item, parttype.parttypes.integrateddynamics.connector_mono_directional.name.name
integrateddynamics:part_connector_omni_directional_item, parttype.parttypes.integrateddynamics.connector_omni_directional.name.name
integrateddynamics:cable, Logic Cable
integrateddynamics:variablestore:0, Variable Store
integrateddynamics:logic_programmer:0, Logic Programmer
integrateddynamics:energy_battery, Energy Battery
integrateddynamics:creative_energy_battery, Creative Energy Battery
integrateddynamics:coal_generator:0, Generator
integrateddynamics:proxy:0, Proxy
integrateddynamics:materializer:0, Materializer
integrateddynamics:menril_log:0, Menril Wood
integrateddynamics:menril_log_filled:0, Enriched Menril Wood
integrateddynamics:menril_leaves:0, Menril Leaves
integrateddynamics:menril_sapling:0, Menril Sapling
integrateddynamics:menril_planks, Menril Wood Planks
integrateddynamics:crystalized_menril_block, Block of Crystalized Menril
integrateddynamics:crystalized_menril_brick, Crystalized Menril Brick
integrateddynamics:block_menril_resin:0, Menril Resin
integrateddynamics:drying_basin, Drying Basin
integrateddynamics:squeezer:0, Squeezer
integrateddynamics:menril_door, Menril Door
integrateddynamics:menril_torch:0, Menril Torch
integrateddynamics:menril_torch_stone:0, Menril Stone Torch
integrateddynamics:menril_planks_stairs:0, Menril Wood Stairs
integrateddynamics:crystalized_menril_block_stairs:0, Crystalized Menril Stairs
integrateddynamics:crystalized_menril_brick_stairs:0, Crystalized Menril Brick Stairs
integrateddynamics:delay:0, Delayer
integrateddynamics:block_liquid_chorus:0, Liquid Chorus
integrateddynamics:crystalized_chorus_block, Block of Crystalized Chorus
integrateddynamics:crystalized_chorus_brick, Crystalized Chorus Brick
integrateddynamics:crystalized_chorus_block_stairs:0, Crystalized Chorus Stairs
integrateddynamics:crystalized_chorus_brick_stairs:0, Crystalized Chorus Brick Stairs
integrateddynamics:mechanical_squeezer:0, Mechanical Squeezer
integrateddynamics:mechanical_drying_basin:0, Mechanical Drying Basin
integrateddynamics:wrench, Wrench
integrateddynamics:variable, Variable Card
integrateddynamics:labeller, Labeller
integrateddynamics:facade, Facade
integrateddynamics:crystalized_menril_chunk, Crystalized Menril Chunk
integrateddynamics:variable_transformer:0, Output Variable Transformer
integrateddynamics:variable_transformer:1, Input Variable Transformer
integrateddynamics:menril_berries, Menril Berries
integrateddynamics:portable_logic_programmer, Portable Logic Programmer
integrateddynamics:on_the_dynamics_of_integration, On the Dynamics of Integration
integrateddynamics:crystalized_chorus_chunk, Crystalized Chorus Chunk
integrateddynamics:logic_director, Logic Director
integratedcrafting:part_interface_crafting_item, parttype.parttypes.integratedcrafting.interface_crafting.name.name
integratedcrafting:part_crafting_writer_item, parttype.parttypes.integratedcrafting.crafting_writer.name.name
integratedterminals:menril_glass, Menril Glass
integratedterminals:chorus_glass, Chorus Glass
integratedterminals:part_terminal_storage_item, parttype.parttypes.integratedterminals.terminal_storage.name.name
